FID,globalid,uniq_id,timestamp,editor,scdy_edtor,wardname,wardcode,lganame,lgacode,statename,statecode,source,ecity_nam,x,y
1122,50e54950-45f7-46ff-b776-f424803cdb58,4542,2/2/2018 12:00:00 AM,racheal.olarewaju, ,New Layout,EBSUGB16,Ebonyi,11004,Ebonyi,EB,GRID,Abohia Transformer,8.12500669999923,6.35470500023564
1123,92ef43a0-33ad-4241-af47-8e967df0742c,4541,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Abakpa,EBSAKL01,Abakaliki,11001,Ebonyi,EB,GRID,Ogoja Road Tranformer 2,8.11710666663942,6.31684666723993
1124,ed68bfe7-b5e2-4fb6-b535-d1fab358ce62,4540,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndiokoro / Ndiokoro Ukwu,EBSSKA11,Ivo,11009,Ebonyi,EB,GRID,Mile 2 Junction Obinagu Electric Transformer,7.5448650000198,5.86820833344785
1125,ff489bd3-a9b6-4865-9652-65941f176d38,4539,2/2/2018 12:00:00 AM,racheal.olarewaju, ,New Layout,EBSUGB16,Ebonyi,11004,Ebonyi,EB,GRID,Ogbaga Road 2 Transformer,8.10238333302442,6.33880833283831
1126,6ab392ca-c1e8-45c2-a8b5-3f80dd894e4e,5647,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Akarabata,OSSICL01,Ife Central,30011,Osun,OS,GRID,Ile Ife Transmission Station,4.50293499965056,7.49676333316137
1127,f5dd1d65-2403-4b8b-a5f7-61c417a66854,5648,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Moro,OSSINH07,Ife North,30013,Osun,OS,GRID,7 5mva 33 11kv Injection Station Moro,4.45903833335245,7.53771000011648
1128,bb442169-101f-43b2-9e46-bb5d51faf788,5650,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ogbuike 2,ANSHTE13,Oyi,4021,Anambra,AN,GRID,Saga Foam Substation,6.85494999974276,6.17127000011044
1129,6f344a25-250a-40b3-8d84-406b478af26f,5651,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ijoka,OSSIAE05,Ilesha East,30018,Osun,OS,GRID,Substation Fadahunsi Road,4.78012333292554,7.62635666702658
1130,a457c2e6-8c26-4b98-876e-e272b8a39d53,5653,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Akarabata,OSSICL01,Ife Central,30011,Osun,OS,GRID,132kv 33kv Transformer Station,4.50428499985293,7.49668833329997
1131,64d6823c-b9f6-4e39-9cd9-60327b6be6fb,5654,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Apaso,OSSENH02,Ede North,30007,Osun,OS,GRID,Electricity Substation,4.44253666683375,7.72522333309041
1132,ca9f0556-59d6-4be4-86b5-338e335060a3,5655,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Big Qua / Four,CRSCAL10,Calabar Municipal,9008,Cross River,CR,GRID,National Integrated Power Station,8.32721500017215,4.98212999969979
1133,1b641a3d-3ce6-409a-85d0-0969b6dee9af,5656,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Isuani Ocha,ANSACA10,Awka North,4005,Anambra,AN,GRID,Isuaniocha Electricity Substation,7.05312038799553,6.25384063773527
1134,c5470feb-2d63-4ece-abfb-184cec61b772,5657,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Isuani Ocha,ANSACA10,Awka North,4005,Anambra,AN,GRID,Isu Electricity Substation,7.05275999997406,6.25351999974822
1135,4037ee60-85fc-49af-b380-0a309442372f,5658,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Uruagu 2,ANSNNE09,Nnewi North,4014,Anambra,AN,GRID,Mtn Substation,6.88295000044224,6.01857000000552
1136,f0c5034c-63d5-4908-8da9-a654cff9e30d,5659,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Aguleri 2,ANSAAH02,Anambra East,4002,Anambra,AN,GRID,Aguleri Electricity Subsidation,6.87425000033727,6.33304999985768
1137,3a29170a-7ce2-4370-b9ce-49d2786c0ece,5660,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ogbuike 1,ANSHTE12,Oyi,4021,Anambra,AN,GRID,Osile Substation,6.89094000018093,6.17135999976421
1138,0d588bb5-cc75-4a24-8cda-8ac020226aa6,5661,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Bridge Head 1,ANSFGG01,Onitsha South,4018,Anambra,AN,GRID,Electric Power Station,6.77389999968528,6.12925999994911
1139,bde0f98b-e34c-4a9a-b2c7-8a710daceeb6,5662,5/13/2020 12:00:00 AM,tosin.williams, ,Etiti,EBSBZR06,Ohaozara,11011,Ebonyi,EB,GRID,Elu Akpara Transformer,7.85170333274266,6.05413166684298
1140,7de561a5-ea57-43b6-9cad-47151e82989a,5663,5/13/2020 12:00:00 AM,tosin.williams, ,Amagu,EBSNKE01,Ezza South,11006,Ebonyi,EB,GRID,Odeligbo Transformer,8.06605833332549,6.12159666725245
1141,1c809162-efb5-43c1-a80e-bbc351b0769d,5664,5/13/2020 12:00:00 AM,tosin.williams, ,Ndufu Amegu 2,EBSCHR20,Ikwo,11007,Ebonyi,EB,GRID,Agubia Urban Transformer,8.11495166708579,6.06810833293326
1142,46dc5c12-f88c-42e8-a4ea-371440276ec9,5665,5/13/2020 12:00:00 AM,tosin.williams, ,Popo / Otun Jagun 'A',OSSOSO15,Osogbo,30030,Osun,OS,GRID,Odi Olowo Sub Station,4.5468033328076,7.77377833290382
1143,cc2e93d8-845a-45c8-8883-f584e090036a,5666,5/13/2020 12:00:00 AM,tosin.williams, ,Okpuitumo Ndiebor,EBSAKL18,Abakaliki,11001,Ebonyi,EB,GRID,Onuakpara Express Sub 1,8.26511166696991,6.2481233327257
1144,c6267f20-f53c-4f17-b700-1dcb8b42377a,5667,5/13/2020 12:00:00 AM,tosin.williams, ,Etiti,EBSBZR06,Ohaozara,11011,Ebonyi,EB,GRID,Akpara Mgbom Electricity Substation And Power Installation,7.85184669996528,6.05415999998405
1145,b2fde94c-835e-4bf9-b711-811daf82ff3d,5668,5/13/2020 12:00:00 AM,tosin.williams, ,Ene- Na - Ezeraku,EBSBZR05,Ohaozara,11011,Ebonyi,EB,GRID,Amegu Amenu Transformer,7.85160499997085,6.05390499991586
1146,d9ce4a1e-3ec7-4a9d-96e6-19aaae7a87bb,5669,5/13/2020 12:00:00 AM,tosin.williams, ,Etiti,EBSBZR06,Ohaozara,11011,Ebonyi,EB,GRID,Elu Akpala Transformer,7.84942500016365,6.05296999996557
1147,2abcf54a-88d8-46d2-b2e1-b8626a0ad5c7,5670,5/13/2020 12:00:00 AM,tosin.williams, ,Umuoghara 1,EBSEBJ14,Ezza North,11005,Ebonyi,EB,GRID,Akpankita Transformer,8.0586149999823,6.3150683334369
1148,033bf444-4d90-4f73-b6e4-09ebb0d65968,5671,5/13/2020 12:00:00 AM,tosin.williams, ,Ishingbo 2,EBSHKW14,Ohaukwu,11012,Ebonyi,EB,GRID,Onu Okwo Transformer,7.9562183330097,6.47429333317086
1149,677a86e2-ff67-48d8-9846-be5899057f54,5672,5/13/2020 12:00:00 AM,tosin.williams, ,Umuodigbo,EBSBZR24,Ohaozara,11011,Ebonyi,EB,GRID,Umugota Transformer,7.74243166708783,6.05040333304743
1150,47767111-3a3d-4073-91ef-f59bf6611b7e,5673,5/13/2020 12:00:00 AM,tosin.williams, ,Umuodigbo,EBSBZR24,Ohaozara,11011,Ebonyi,EB,GRID,Umuose Transformer,7.74085166707084,6.05060333327725
1151,e8c1eaf5-586c-4a90-a8e7-2ea41480f56a,5674,5/13/2020 12:00:00 AM,tosin.williams, ,Umuodigbo,EBSBZR24,Ohaozara,11011,Ebonyi,EB,GRID,Umuitum Substation,7.74094000028083,6.05060000038975
1152,35644fbe-825b-4f22-aaae-fc6317f49e90,5675,5/13/2020 12:00:00 AM,tosin.williams, ,Amata / Akpoha / Obiozara,EBSBZR03,Ohaozara,11011,Ebonyi,EB,GRID,Amagu Transformer,7.76217666661989,6.03886833260754
1153,f397932d-f923-429f-a722-b86238f0a2c0,5676,5/13/2020 12:00:00 AM,tosin.williams, ,Umuagura Urevene,EBSHKW29,Ohaukwu,11012,Ebonyi,EB,GRID,Unnamed Transformer 3,8.03693833313764,6.38121666701562
1154,67d15ce8-c892-4920-a2cc-006c1f881c60,5677,5/13/2020 12:00:00 AM,tosin.williams, ,Okuzu-Ukawu / Ebirogu Okuzzu 2,EBSNCA20,Onicha,11013,Ebonyi,EB,GRID,Amaegbani Electricity Substation,7.8604682998722,6.06068830012498
1155,334f17f4-1728-4908-b638-8d9f326f2736,5678,5/13/2020 12:00:00 AM,tosin.williams, ,Asata,ENSENU08,Enugu North,14004,Enugu,EN,GRID,Eedc Gra Chapter,7.50432625924952,6.46113440532861
1156,eef97f86-593a-40a2-8524-b7b90e353eb4,5679,5/13/2020 12:00:00 AM,tosin.williams, ,Nkpunano,ENSNSK01,Nsukka,14013,Enugu,EN,GRID,Ikwoka Ezema Transformer,7.34412898716306,6.81641561668744
1157,77532328-21b1-4093-a7d1-75d594e6b620,5680,5/13/2020 12:00:00 AM,tosin.williams, ,Independence Layout,ENSENU13,Enugu North,14004,Enugu,EN,GRID,Uche Adikwu Power Installation,7.53570166739809,6.42493000021938
1158,103aca41-2228-40c7-b676-22b38da2955b,5681,5/13/2020 12:00:00 AM,tosin.williams, ,Oso,EBSEDA11,Afikpo South,11003,Ebonyi,EB,GRID,Ezi Oko Ude Transformer,7.7935500000325,5.91564500021661
1159,4de48411-050b-460b-83fe-2862f332e138,5682,5/13/2020 12:00:00 AM,tosin.williams, ,Oso,EBSEDA11,Afikpo South,11003,Ebonyi,EB,GRID,Ezi Ofuru Transformer,7.81085999968928,5.92039833271696
1160,cc62857f-bb82-46a0-a706-43125e442939,5683,5/13/2020 12:00:00 AM,tosin.williams, ,Ndufu Alike / Agalegu  / Ndiofoke,EBSCHR25,Ikwo,11007,Ebonyi,EB,GRID,Amajim Ameka Aritel Mask,8.12040500039052,6.17423833303269
1161,da626659-c9eb-4bc4-a4a3-467e9dc97f11,5684,5/13/2020 12:00:00 AM,tosin.williams, ,Ndioke,EBSEDA07,Afikpo South,11003,Ebonyi,EB,GRID,Court Area Transformer,7.81757833287384,5.75992333289554
1162,89c16661-ddab-4b84-8d39-57b4c97c2bd4,5685,5/13/2020 12:00:00 AM,tosin.williams, ,Ndioke,EBSEDA07,Afikpo South,11003,Ebonyi,EB,GRID,Ifuogo Transformer,7.82123000036427,5.77536666733789
1163,37ed3d8e-2fe1-47b0-9a4a-0472bfddf995,5686,5/13/2020 12:00:00 AM,tosin.williams, ,Nguzu A / B / Nguzu,EBSEDA08,Afikpo South,11003,Ebonyi,EB,GRID,Aliokwa Transformer,7.81475333299994,5.75383333264222
1164,df388279-a46b-4861-9c0f-1789bb226590,5687,5/13/2020 12:00:00 AM,tosin.williams, ,Ugwu-Oshiri / Amankalu / Umoji,EBSNCA21,Onicha,11013,Ebonyi,EB,GRID,Ezuku Aron Transformer,7.85934333342817,6.068795000389
1165,b212e0d2-b47c-46d7-9a36-fc285e293362,5688,5/13/2020 12:00:00 AM,tosin.williams, ,Etiti,EBSBZR06,Ohaozara,11011,Ebonyi,EB,GRID,Obuegu Ahia Nkwor Electricity Substation And Power Installation,7.79747329965312,6.05706170033727
1166,1506e779-ceb3-45d4-84b4-613dd0ca852f,5689,5/13/2020 12:00:00 AM,tosin.williams, ,Ndufu Echara Urban,EBSCHR22,Ikwo,11007,Ebonyi,EB,GRID,Ndiaguazu Ohankwu Udufu Alike Transformer 1,8.13769666736738,6.13196000035379
1167,4c008f84-c748-4455-b469-ae3334420c15,5690,5/13/2020 12:00:00 AM,tosin.williams, ,Ndufu Echara Urban,EBSCHR22,Ikwo,11007,Ebonyi,EB,GRID,Funai Lister Transformer,8.14057833262399,6.13258000016691
1168,faea2751-10ee-4e54-a442-75723f034955,5691,5/13/2020 12:00:00 AM,tosin.williams, ,Ndufu Echara Urban,EBSCHR22,Ikwo,11007,Ebonyi,EB,GRID,Listet Transformer,8.14208833301024,6.13395333327975
1169,0fc368ba-23e4-4104-8321-0405d403696a,5692,5/13/2020 12:00:00 AM,tosin.williams, ,Ndufu Echara Urban,EBSCHR22,Ikwo,11007,Ebonyi,EB,GRID,Sac Alit Transformer,8.14174622101132,6.1332540150608
1170,282b96b7-3143-4fa8-bf55-e7486b765f0f,5693,5/13/2020 12:00:00 AM,tosin.williams, ,Ugwu-Oshiri / Amankalu / Umoji,EBSNCA21,Onicha,11013,Ebonyi,EB,GRID,Onuagu Ufuovoke Transformer,7.85793499960062,6.06339833336642
1171,ae54650c-fb38-45ab-813d-b595a907823d,5694,5/13/2020 12:00:00 AM,tosin.williams, ,Ugwu-Oshiri / Amankalu / Umoji,EBSNCA21,Onicha,11013,Ebonyi,EB,GRID,Umuoka Transformer,7.85940499994086,6.06845499999832
1172,5b137643-d795-4fed-b0cd-f35db1e86a2f,5695,5/13/2020 12:00:00 AM,tosin.williams, ,Umuoru Amoka / Umuagara / Amechi,EBSHKW36,Ohaukwu,11012,Ebonyi,EB,GRID,Electricity Ibenta Road Nsurakpa,8.01206166711228,6.37256166718726
1173,d46aa319-4ad5-4802-9b4a-0882c84f36e1,5696,5/13/2020 12:00:00 AM,tosin.williams, ,Ndufu Echara Urban,EBSCHR22,Ikwo,11007,Ebonyi,EB,GRID,Ndiaguazu Ohankwu Udufu Alike Transformer 2,8.13770499958611,6.13185333266523
1174,8b1baa12-cd46-4ce2-8aab-1af6c3d00f8b,5697,5/13/2020 12:00:00 AM,tosin.williams, ,Ekpelu,EBSCHR08,Ikwo,11007,Ebonyi,EB,GRID,Okpoka Inyimagu Ameka Transformer 2,8.08848499968303,6.12299499971954
1175,857ddbae-084e-41bf-a135-c88cecae73e9,5698,5/13/2020 12:00:00 AM,tosin.williams, ,Ndufu Igbudu,EBSCHR23,Ikwo,11007,Ebonyi,EB,GRID,Nwedagu Junction Transformer,8.09432500009871,6.0560116672047
1176,6a7cbaa8-71f0-4930-96a9-dbfb27a4943a,5699,5/13/2020 12:00:00 AM,tosin.williams, ,Okoffia / Amudo,EBSNKE17,Ezza South,11006,Ebonyi,EB,GRID,Izekwe Power Sustation,8.04686666686325,6.10477833325353
1177,b3c8227c-3637-4ab0-bf36-e3f764e7569d,5700,5/13/2020 12:00:00 AM,tosin.williams, ,Amaechi okposi / Umunuka,EBSBZR02,Ohaozara,11011,Ebonyi,EB,GRID,Ogbozi Transfomer,7.83732000041772,5.9978333333417
1178,41af7a42-5c9f-4f82-b43c-c083f94326a3,5701,5/13/2020 12:00:00 AM,tosin.williams, ,Amagu,EBSNKE01,Ezza South,11006,Ebonyi,EB,GRID,Amagu Amazekwe Transformer,8.06141833338944,6.12806166681253
1179,b637bb35-297e-4cb3-8574-6f46b301dfd3,5702,5/13/2020 12:00:00 AM,tosin.williams, ,Amata / Akpoha / Obiozara,EBSBZR03,Ohaozara,11011,Ebonyi,EB,GRID,Onugbo Transformer,7.77827166690395,6.01656500017469
1180,42570421-1f9c-4d33-8d74-f63ebe037ce1,5703,5/13/2020 12:00:00 AM,tosin.williams, ,Amata / Akpoha / Obiozara,EBSBZR03,Ohaozara,11011,Ebonyi,EB,GRID,Amangwu Transformer,7.7782266666274,6.01648333273965
1181,2eb899b3-8d2b-4944-b606-8d730d610e69,5704,5/13/2020 12:00:00 AM,tosin.williams, ,Umuodigbo,EBSBZR24,Ohaozara,11011,Ebonyi,EB,GRID,Umuoji Electricity Power Instillation,7.7531650001647,6.047675000401
1182,3cdebd24-ca20-437d-bb36-859381b74f75,5705,5/13/2020 12:00:00 AM,tosin.williams, ,Abina,EBSCHR01,Ikwo,11007,Ebonyi,EB,GRID,Egunwenu Transformer,8.12468499991286,6.04332000011794
1183,3a8959d1-b57c-4f9c-ab66-4fd946d80a14,5706,5/13/2020 12:00:00 AM,tosin.williams, ,Ekpa Omaka / Inyimagu 1,EBSCHR06,Ikwo,11007,Ebonyi,EB,GRID,Electricity Transformer Ikwo Lga,8.09288500024263,6.08219999983015
1184,8e57a6a0-af35-4bd4-b06d-97947fd1f706,5707,5/13/2020 12:00:00 AM,tosin.williams, ,Ndufu Echara Urban,EBSCHR22,Ikwo,11007,Ebonyi,EB,GRID,Unnamed Transformer 4,8.14334166688445,6.13425666741131
1185,a5226f71-ce71-4190-b9ce-5b5fd9e2bf69,5708,5/13/2020 12:00:00 AM,tosin.williams, ,Ndufu Amegu 2,EBSCHR20,Ikwo,11007,Ebonyi,EB,GRID,Ndiebor Ebor Ekpa Electricity Substation,8.10236999967577,6.08171333260424
1186,edad0fdb-a0f0-4537-876a-492a0b51ccfe,5709,5/13/2020 12:00:00 AM,tosin.williams, ,Ndufu Igbudu,EBSCHR23,Ikwo,11007,Ebonyi,EB,GRID,Edukwu Obegu Transformer,8.11395999995409,6.05722333279061
1187,f2a63623-fa2a-4cef-bcad-3cf216a108f4,5710,5/13/2020 12:00:00 AM,tosin.williams, ,Umuagura Urevene,EBSHKW29,Ohaukwu,11012,Ebonyi,EB,GRID,Amechi Transformer 2,7.98470666737887,6.42569333308091
1188,5a8a001f-3924-454c-87fe-b352226f80fe,5711,5/13/2020 12:00:00 AM,tosin.williams, ,Umuagura Urevene,EBSHKW29,Ohaukwu,11012,Ebonyi,EB,GRID,Umugbo Transformer,7.98576999968577,6.40798333296448
1189,450a875f-66c4-4040-8da5-5a379bb59b4d,5712,5/13/2020 12:00:00 AM,tosin.williams, ,Amata / Akpoha / Obiozara,EBSBZR03,Ohaozara,11011,Ebonyi,EB,GRID,Odege Transformer,7.79443666681874,6.0242516666811
1190,97595be3-026e-4eed-b770-03b5083f9a2b,5713,5/13/2020 12:00:00 AM,tosin.williams, ,Umuodigbo,EBSBZR24,Ohaozara,11011,Ebonyi,EB,GRID,Ava Oche Old Market Electricity Power Instillation,7.7531633328216,6.04758166696041
1191,0aba9de0-2e59-4075-bddf-d661f61c9672,5714,5/13/2020 12:00:00 AM,tosin.williams, ,Etiti,EBSBZR06,Ohaozara,11011,Ebonyi,EB,GRID,Electricity Powerstation Ogboroma,7.77621666656597,6.04851000023638
1192,afc5d64f-c346-48d2-bdc0-758c8ceb4ebf,5715,5/13/2020 12:00:00 AM,tosin.williams, ,Etiti,EBSBZR06,Ohaozara,11011,Ebonyi,EB,GRID,Obiozara Lga Uninstalled Electricity Powerstation,7.77587333328773,6.0481266669122
1193,643909c9-8266-4ca5-84c5-91e12d88770a,5716,5/13/2020 12:00:00 AM,tosin.williams, ,Amata / Akpoha / Obiozara,EBSBZR03,Ohaozara,11011,Ebonyi,EB,GRID,Obiozara Electricity Power Institution,7.77561000010149,6.04839500032904
1194,e8bc7b6d-ebb5-4cb9-a833-ac4c5ee5c729,5717,5/13/2020 12:00:00 AM,tosin.williams, ,Amata / Akpoha / Obiozara,EBSBZR03,Ohaozara,11011,Ebonyi,EB,GRID,Obgboroma Electricity Powerstation,7.76531666663089,6.0470266674468
1195,c0d9d71d-b9d1-480e-b43b-2bb177d79f7d,5718,5/13/2020 12:00:00 AM,tosin.williams, ,Ndioke,EBSEDA07,Afikpo South,11003,Ebonyi,EB,GRID,Nguzu Transformer,7.81980166741306,5.7671583328908
1196,b625a62c-8234-4f0d-bb58-dc4ba359d655,5719,5/13/2020 12:00:00 AM,tosin.williams, ,Jagun 3 / Otun Hagun B,OSSOSO13,Osogbo,30030,Osun,OS,GRID,National Integrated Powers Project,4.53129666720747,7.78730166693845
1197,8a2220ec-2969-421c-b27e-60573ff4b049,5720,5/13/2020 12:00:00 AM,tosin.williams, ,Ibara 2,OGSABS06,Abeokuta South,28002,Ogun,OG,GRID,Ibedc Station Onikolobo Road,3.33387166694393,7.13134999990262
1198,2be465b2-050d-4ff9-8e60-35ea90a971bd,5721,5/13/2020 12:00:00 AM,tosin.williams, ,Abina,EBSCHR01,Ikwo,11007,Ebonyi,EB,GRID,Enugu Abina Transformer,8.12451166727965,6.04349166720675
1199,201d778b-9821-422c-969f-6224700ad3c1,5722,5/13/2020 12:00:00 AM,tosin.williams, ,Soyindo / Oko / Epe / Itula 1,OGSSAU15,Shagamu,28020,Ogun,OG,GRID,Transmission Company Of Nigeria 13233kv,3.65462166725621,6.86391000014646
1200,8ee8039f-2160-49e4-b8cf-d8cf5b056f88,5723,5/13/2020 12:00:00 AM,tosin.williams, ,Fiidi,BNSMKD06,Makurdi,7013,Benue,BE,GRID,Transmission Station Apir,8.56878333298448,7.62533333296699
1201,d513c3c5-3def-473a-887d-895a1fcbf227,5724,5/13/2020 12:00:00 AM,tosin.williams, ,Orba 1,ENSBLF08,Udenu,14015,Enugu,EN,GRID,Niger Delta Power Holding Company Limited,7.42925952520699,6.84971259006403
1202,60cfe173-07e6-48ab-833f-b4379de58028,5725,5/13/2020 12:00:00 AM,tosin.williams, ,Abor,ENSUDD02,Udi,14016,Enugu,EN,GRID,Ukana Transformer,7.41493999978121,6.50710833288332
1203,f784f156-0af2-4fa3-8e4e-c611ce3a7a07,5726,5/13/2020 12:00:00 AM,tosin.williams, ,Oso,EBSEDA11,Afikpo South,11003,Ebonyi,EB,GRID,Ezi Elijah Transformer,7.78325833300573,5.91531166739958
1204,f2bf3972-95dd-449d-8a57-7f2a9c52fda9,5727,5/13/2020 12:00:00 AM,tosin.williams, ,Ameke,EBSEDA04,Afikpo South,11003,Ebonyi,EB,GRID,Ndioke Ezi Oke Transformer,7.84767333305791,5.76220500016069
1205,4449a51e-3e57-4b89-b9be-6356ff987ab3,5728,5/13/2020 12:00:00 AM,tosin.williams, ,Ameke,EBSEDA04,Afikpo South,11003,Ebonyi,EB,GRID,Okenkwu Transformer,7.86677333342266,5.77626166724218
1206,afd9766a-4288-4d96-b666-ba35807a684d,5729,5/13/2020 12:00:00 AM,tosin.williams, ,Isinkwo-Ukawu / Anyagarigwe,EBSNCA13,Onicha,11013,Ebonyi,EB,GRID,Electricity Substation Aladima Community,7.98827333274818,6.01107999994207
1207,7c2e9f62-7e04-4e12-ad56-fbe867c8a315,5730,5/13/2020 12:00:00 AM,tosin.williams, ,Amainyina / Ama Inyima,EBSCHR03,Ikwo,11007,Ebonyi,EB,GRID,Electricity Substation Agbakoro Community,8.01316833325205,6.01134999980269
1208,a696370c-4935-4cef-9ba0-5dff38702014,5731,5/13/2020 12:00:00 AM,tosin.williams, ,Umuoru Amoka / Umuagara / Amechi,EBSHKW36,Ohaukwu,11012,Ebonyi,EB,GRID,Electricity Transformer Ezzangbo,8.01734166688448,6.38099999965033
1209,0e8cecac-4790-40c7-b57e-3444bc23d29b,5732,5/13/2020 12:00:00 AM,tosin.williams, ,Anyagarigwe,EBSNCA05,Onicha,11013,Ebonyi,EB,GRID,Onunwankwo Transformer,7.91654833283934,6.02873999955136
1210,c591c53c-7570-4409-a9fc-bcb453ea8dd2,5733,5/13/2020 12:00:00 AM,tosin.williams, ,Nsurakpa,EBSHKW19,Ohaukwu,11012,Ebonyi,EB,GRID,Ndi Ufiopoto Transformer,7.94175333324978,6.39766833302718
1211,5ac93f59-34d4-4c88-b896-cfce6b8a15ff,5734,5/13/2020 12:00:00 AM,tosin.williams, ,Isinkwo-Ukawu / Anyagarigwe,EBSNCA13,Onicha,11013,Ebonyi,EB,GRID,Amaeffia Udufu Electric Transformer Ukawu,7.99212166668161,6.0479333333567
1212,e6f5a0e5-aea0-445e-83f3-b17da9367d1b,5735,5/13/2020 12:00:00 AM,tosin.williams, ,Amainyina / Ama Inyima,EBSCHR03,Ikwo,11007,Ebonyi,EB,GRID,Ndeguazu Abaomege Electric Transformer,8.01320999974172,6.01161000010148
1213,fff87b73-3060-4caf-8cbe-ce8de47a8943,5736,5/13/2020 12:00:00 AM,tosin.williams, ,Iyioji 1 / Iyioji 2 / Iyioji Akaeze,EBSSKA09,Ivo,11009,Ebonyi,EB,GRID,Udeini Transformer,7.68723500039499,5.9197849995781
1214,45771ac0-d32e-4d07-94ad-518a14f3c172,5737,5/13/2020 12:00:00 AM,tosin.williams, ,Amainyina / Ama Inyima,EBSCHR03,Ikwo,11007,Ebonyi,EB,GRID,Azumbareke Transformer,8.00739666692272,6.00293999958137
1215,a6c32380-1a68-4f38-85e4-cb1c674b096a,5738,5/13/2020 12:00:00 AM,tosin.williams, ,Etiti,EBSBZR06,Ohaozara,11011,Ebonyi,EB,GRID,Court Area Transformer,7.82054666669535,6.03441166666511
1216,1c4216af-2028-4adf-9f30-bf77d1921199,5739,5/13/2020 12:00:00 AM,tosin.williams, ,Okuzu-Ukawu / Ebirogu Okuzzu 2,EBSNCA20,Onicha,11013,Ebonyi,EB,GRID,Ndiagu Umuigboke Transformer,7.90164666725991,6.06411166662019
1217,436f89b0-d32f-4711-a951-33779258f40f,5740,5/13/2020 12:00:00 AM,tosin.williams, ,Etiti,EBSBZR06,Ohaozara,11011,Ebonyi,EB,GRID,Transformer Court Area Okposi,7.81976999958584,6.03424499980696
1218,a24f1439-70bb-48cb-9857-7424c4db2610,5741,5/13/2020 12:00:00 AM,tosin.williams, ,Okpuitumo Ndiegu,EBSAKL19,Abakaliki,11001,Ebonyi,EB,GRID,Ekori Transformer,8.26932166686146,6.25539666722244
1219,43e12f52-8390-4eee-bdcc-b50a8e299a24,5742,5/13/2020 12:00:00 AM,tosin.williams, ,Nsurakpa,EBSHKW19,Ohaukwu,11012,Ebonyi,EB,GRID,Electricity Transformer Ogwudu,7.93336500039447,6.39918166720025
1220,03bcf455-a8a4-4796-b76b-16dbb1f05ff8,5743,5/13/2020 12:00:00 AM,tosin.williams, ,Ijinike Amin,EBSHKW11,Ohaukwu,11012,Ebonyi,EB,GRID,Ndegu Ogwudu Transformer,7.96591166669009,6.46521666731542
1221,3fa824f1-942e-454a-bc6b-149e9d3b7287,5744,5/13/2020 12:00:00 AM,tosin.williams, ,Umuezekoha / Umuezeoka,EBSEBJ11,Ezza North,11005,Ebonyi,EB,GRID,Residing Plant Project Transformer,8.04590500021561,6.35449833333149
1222,ee1ef3b1-2bb7-48c9-9380-f4927e91836e,5745,5/13/2020 12:00:00 AM,tosin.williams, ,Okoffia / Amudo,EBSNKE17,Ezza South,11006,Ebonyi,EB,GRID,Ekebengwere Nsokkara Power Substation,8.028475000421,6.08656999990563
1223,a7baf3f9-c5cc-433d-a5f5-0f4a74dc8f8c,5746,5/13/2020 12:00:00 AM,tosin.williams, ,Okoffia / Amudo,EBSNKE17,Ezza South,11006,Ebonyi,EB,GRID,Effium Transformer,8.02842166702635,6.08628999958387
1224,ddab6708-02f0-441b-9808-4fb68da27a9b,5747,5/13/2020 12:00:00 AM,tosin.williams, ,Ameke,EBSEDA04,Afikpo South,11003,Ebonyi,EB,GRID,Ukoroma Power Transformer,7.84715666714652,5.76218166725022
1225,43cf1e66-0728-4d62-b5e4-32717ed5e631,5748,5/13/2020 12:00:00 AM,tosin.williams, ,Anyagarigwe,EBSNCA05,Onicha,11013,Ebonyi,EB,GRID,Amankpuma Transformer,7.91656499997481,6.02899166673211
1226,cdc8d0d2-44d5-4247-85d9-6f977aade5b2,5749,5/13/2020 12:00:00 AM,tosin.williams, ,Okpuitumo Ndiegu,EBSAKL19,Abakaliki,11001,Ebonyi,EB,GRID,Onuakpara Transformer,8.26942166697637,6.25575833318061
1227,8650ee0d-f564-499d-902f-0dbe965ce48a,5750,5/13/2020 12:00:00 AM,tosin.williams, ,Okpuitumo Ndiegu,EBSAKL19,Abakaliki,11001,Ebonyi,EB,GRID,Onuakpara Internal Transformer,8.26701000001157,6.24632333335518
1228,e8cf2a5e-73b9-45bd-8bae-1b797330fa90,5751,5/13/2020 12:00:00 AM,tosin.williams, ,Okpuitumo Ndiebor,EBSAKL18,Abakaliki,11001,Ebonyi,EB,GRID,Onuakpara Junction Substation 1,8.2650149997425,6.24794666720499
